ROM file,Host file,Iby file,Package,In/Out,Who,Why
Sys\Bin\mmfaudioinput.dll,/epoc32/release/armv5/urel/mmfaudioinput.dll,mmf.iby,os/mm,,,
Sys\Bin\mmfaudiooutput.dll,/epoc32/release/armv5/urel/mmfaudiooutput.dll,mmf.iby,os/mm,,,
sys\bin\mmfaudioserver.dll,/epoc32/release/armv5/urel/mmfaudioserver.dll,a3fdevsound.iby,os/mm,,,
sys\bin\mmfaudioserverfactory.dll,/epoc32/release/armv5/urel/mmfaudioserverfactory.dll,a3fdevsound.iby,os/mm,,,
sys\bin\mmfaudioserverproxy.dll,/epoc32/release/armv5/urel/mmfaudioserverproxy.dll,a3fdevsound.iby,os/mm,,,
sys\bin\mmfaudioserverstart.exe,/epoc32/release/armv5/urel/mmfaudioserverstart.exe,a3fserverstart.iby,os/mm,,,
Sys\Bin\mmfaudiotonecontroller.dll,/epoc32/release/armv5/urel/mmfaudiotonecontroller.dll,core/mw/mmfaudiotonecontroller.iby,os/mm,,,
Sys\Bin\mmfauformat.dll,/epoc32/release/armv5/urel/mmfauformat.dll,mmf_plugin.iby,os/mm,,,
sys\bin\MmfCodecCommon.dll,/epoc32/release/armv5/urel/mmfcodeccommon.dll,mmf.iby,os/mm,,,
sys\bin\mmfcontrollerframework.dll,/epoc32/release/armv5/urel/mmfcontrollerframework.dll,mmf.iby,os/mm,Out,WR,Stem should not contain multimedia
sys\bin\mmfdevsound.dll,/epoc32/release/armv5/urel/mmfdevsound.dll,a3fdevsound.iby,os/mm,Out,WR,Stem should not contain audio support
sys\bin\mmfdevsoundadaptor.dll,/epoc32/release/armv5/urel/mmfdevsoundadaptor.dll,a3fdevsound.iby,os/mm,,,
sys\bin\mmfdevsoundproxy.dll,/epoc32/release/armv5/urel/mmfdevsoundproxy.dll,a3fdevsound.iby,os/mm,,,
sys\bin\mmfdevsoundserver.dll,/epoc32/release/armv5/urel/mmfdevsoundserver.dll,a3fdevsound.iby,os/mm,,,
sys\bin\mmfdrmpluginserver.exe,/epoc32/release/armv5/urel/mmfdrmpluginserver.exe,MmfDrmPlugin.iby,os/mm,,,
sys\bin\mmfdrmpluginserverproxy.dll,/epoc32/release/armv5/urel/mmfdrmpluginserverproxy.dll,MmfDrmPlugin.iby,os/mm,,,
sys\bin\MmfFormatBaseclasses.dll,/epoc32/release/armv5/urel/mmfformatbaseclasses.dll,mmf.iby,os/mm,Out,WR,Stem should not contain MMF
sys\bin\MmfGlblAudioEffect.dll,/epoc32/release/armv5/urel/mmfglblaudioeffect.dll,mmfEffect.iby,os/mm,,,
Sys\Bin\mmfolderuiextensionplugin.dll,/epoc32/release/armv5/urel/mmfolderuiextensionplugin.dll,core/app/mmextensions.iby,app/homescreen,,,
Sys\Bin\mmfrawformat.dll,/epoc32/release/armv5/urel/mmfrawformat.dll,mmf_plugin.iby,os/mm,,,
sys\bin\MmfServerBaseclasses.dll,/epoc32/release/armv5/urel/mmfserverbaseclasses.dll,mmf.iby,os/mm,Out,WR,Stem should not contain multimedia
sys\bin\MMFStandardCustomCommands.dll,/epoc32/release/armv5/urel/mmfstandardcustomcommands.dll,mmf.iby,os/mm,,,
sys\bin\MmfStdGlblAudioEffect.dll,/epoc32/release/armv5/urel/mmfstdglblaudioeffect.dll,mmfEffect.iby,os/mm,,,
Sys\Bin\mmfstdsourceandsinkplugin.dll,/epoc32/release/armv5/urel/mmfstdsourceandsinkplugin.dll,mmf.iby,os/mm,,,
Sys\Bin\mmfwavformat.dll,/epoc32/release/armv5/urel/mmfwavformat.dll,mmf_plugin.iby,os/mm,,,
Sys\Bin\MMKeyBearer.dll,/epoc32/release/armv5/urel/mmkeybearer.dll,core/mw/MMKeyBearer.iby,mw/appsupport,,,
sys\bin\mmmtpdprequestprocessor.dll,/epoc32/release/armv5/urel/mmmtpdprequestprocessor.dll,core/mw/mmmtpdataprovider.iby,mw/mmappfw,,,
sys\bin\mmrcclient.dll,/epoc32/release/armv5/urel/mmrcclient.dll,refmmrc.iby,os/mm,,,
sys\bin\mmrcserver.dll,/epoc32/release/armv5/urel/mmrcserver.dll,refmmrc.iby,os/mm,,,
Sys\Bin\mmruf.dll,/epoc32/release/armv5/urel/mmruf.dll,mmf.iby,os/mm,,,
sys\bin\mmsappadapter.dll,/epoc32/release/armv5/urel/mmsappadapter.dll,core/app/MmsEngine.iby,app/messaging,,,
sys\bin\mmscli.dll,/epoc32/release/armv5/urel/mmscli.dll,core/app/MmsEngine.iby,app/messaging,,,
sys\bin\mmscodec.dll,/epoc32/release/armv5/urel/mmscodec.dll,core/app/MmsEngine.iby,app/messaging,,,
sys\bin\mmscodecclient.dll,/epoc32/release/armv5/urel/mmscodecclient.dll,core/app/MmsEngine.iby,app/messaging,,,
sys\bin\mmsconninit.dll,/epoc32/release/armv5/urel/mmsconninit.dll,core/app/MmsEngine.iby,app/messaging,,,
Sys\Bin\mmsdataprovider.dll,/epoc32/release/armv5/urel/mmsdataprovider.dll,core/app/mmsdsa.iby,app/contentcontrol,,,
sys\bin\mmsgenericsettings.dll,/epoc32/release/armv5/urel/mmsgenericsettings.dll,mmssettings.iby,app/messaging,,,
sys\bin\mmsgenutils.dll,/epoc32/release/armv5/urel/mmsgenutils.dll,core/app/MmsEngine.iby,app/messaging,,,
sys\bin\mmsmessage.dll,/epoc32/release/armv5/urel/mmsmessage.dll,core/app/MmsEngine.iby,app/messaging,,,
Sys\Bin\MmsPushHandler.dll,/epoc32/release/armv5/urel/mmspushhandler.dll,core/app/MmsEngine.iby,app/messaging,,,
sys\bin\mmsserversettings.dll,/epoc32/release/armv5/urel/mmsserversettings.dll,core/app/MmsEngine.iby,app/messaging,,,
sys\bin\MmsSettings.dll,/epoc32/release/armv5/urel/mmssettings.dll,core/app/MmsUi.iby,app/messaging,,,
sys\bin\mmssrv.dll,/epoc32/release/armv5/urel/mmssrv.dll,core/app/MmsEngine.iby,app/messaging,,,
sys\bin\mmstransport.dll,/epoc32/release/armv5/urel/mmstransport.dll,core/app/MmsEngine.iby,app/messaging,,,
sys\bin\MmsUi.dll,/epoc32/release/armv5/urel/mmsui.dll,core/app/MmsUi.iby,app/messaging,,,
sys\bin\mmsviewer.exe,/epoc32/release/armv5/urel/mmsviewer.exe,core/app/MmsUi.iby,app/messaging,Out,WR,application
Sys\Bin\mmswatcher.dll,/epoc32/release/armv5/urel/mmswatcher.dll,core/app/MmsEngine.iby,app/messaging,,,
sys\bin\mmwidgets.dll,/epoc32/release/armv5/urel/mmwidgets.dll,core/app/mmwidgets.iby,app/homescreen,,,
Sys\Bin\mnaiwprovider.dll,/epoc32/release/armv5/urel/mnaiwprovider.dll,core/mw/locationmnfw.iby,mw/locationsrv,,,
sys\bin\mnclientlib.dll,/epoc32/release/armv5/urel/mnclientlib.dll,core/mw/locationmnfw.iby,mw/locationsrv,,,
Sys\Bin\MngImageDisplay.dll,/epoc32/release/armv5/urel/mngimagedisplay.dll,MngImageDisplay.iby,os/mm,,,
sys\bin\mnservicelib.dll,/epoc32/release/armv5/urel/mnservicelib.dll,core/mw/locationmnfw.iby,mw/locationsrv,,,
sys\bin\mobilitycoreproviders.dll,/epoc32/release/armv5/urel/mobilitycoreproviders.dll,mobilitycoreproviders.iby,os/commsfw,,,
Sys\Bin\mobilitypolicydefault.dll,/epoc32/release/armv5/urel/mobilitypolicydefault.dll,gtemailmtm.iby,app/messaging,,,
sys\bin\mobilitypolicyprovider.dll,/epoc32/release/armv5/urel/mobilitypolicyprovider.dll,gtemailmtm.iby,app/messaging,,,
Sys\Bin\modematplugin.dll,/epoc32/release/armv5/urel/modematplugin.dll,core/mw/modematplugin.iby,mw/btservices,,,
sys\bin\MonitorPluginInterface.dll,/epoc32/release/armv5/urel/monitorplugininterface.dll,core/mw/mds.iby,mw/mds,,,
Sys\Bin\MoSmControlCmd.dll,/epoc32/release/armv5/urel/mosmcontrolcmd.dll,core/mw/satserver.iby,mw/phonesrv,,,
sys\bin\moveblocks.exe,/epoc32/release/armv5/urel/moveblocks.exe,customervariant/app/qtdemoapps.iby,mw/qt,,WR,application
sys\bin\MPFileDetailsDialog.dll,/epoc32/release/armv5/urel/mpfiledetailsdialog.dll,core/app/filedetailsdialog.iby,app/videoplayer,,,
sys\bin\mpm.dll,/epoc32/release/armv5/urel/mpm.dll,core/mw/mpm.iby,mw/ipconnmgmt,,,
sys\bin\mpmdefaultconnection.dll,/epoc32/release/armv5/urel/mpmdefaultconnection.dll,core/mw/mpmdefaultconnection.iby,mw/ipconnmgmt,,,
sys\bin\mpmserver.exe,/epoc32/release/armv5/urel/mpmserver.exe,core/mw/mpmserver.iby,mw/ipconnmgmt,,,
sys\bin\mpsettbase.dll,/epoc32/release/armv5/urel/mpsettbase.dll,core/app/mediasettingsbase.iby,app/videoplayer,,,
sys\bin\MPSettEngine.dll,/epoc32/release/armv5/urel/mpsettengine.dll,core/mw/mpsetteng.iby,mw/mmappfw,,,
Sys\Bin\mpsettropmodel.dll,/epoc32/release/armv5/urel/mpsettropmodel.dll,core/app/mpsettropmodel.iby,app/videoplayer,,,
sys\bin\mpx.exe,/epoc32/release/armv5/urel/mpx.exe,core/app/mpxmusicplayerapp.iby,app/musicplayer,Out,WR,application
sys\bin\mpxaddtracksdialog.dll,/epoc32/release/armv5/urel/mpxaddtracksdialog.dll,core/app/mpxaddtracksdialog.iby,app/musicplayer,,,
Sys\Bin\mpxaddtracksdialogplugin.dll,/epoc32/release/armv5/urel/mpxaddtracksdialogplugin.dll,core/app/mpxaddtracksdialogplugin.iby,app/musicplayer,,,
sys\bin\mpxalbumarteditordialog.dll,/epoc32/release/armv5/urel/mpxalbumarteditordialog.dll,core/app/mpxalbumarteditordialog.iby,app/musicplayer,,,
Sys\Bin\mpxalbumarteditordialogplugin.dll,/epoc32/release/armv5/urel/mpxalbumarteditordialogplugin.dll,core/app/mpxalbumarteditordialogplugin.iby,app/musicplayer,,,
sys\bin\mpxalbumartutility.dll,/epoc32/release/armv5/urel/mpxalbumartutility.dll,core/mw/mpxalbumartutility.iby,mw/mmappfw,,,
sys\bin\mpxaudioeffectengine.dll,/epoc32/release/armv5/urel/mpxaudioeffectengine.dll,core/app/mpxaudioeffects.iby,app/musicplayer,,,
sys\bin\mpxaudioeffectsview.dll,/epoc32/release/armv5/urel/mpxaudioeffectsview.dll,core/app/mpxaudioeffectsview.iby,app/musicplayer,,,
Sys\Bin\mpxaudioeffectsviewplugin.dll,/epoc32/release/armv5/urel/mpxaudioeffectsviewplugin.dll,core/app/mpxaudioeffectsviewplugin.iby,app/musicplayer,,,
sys\bin\mpxcollectionengine.dll,/epoc32/release/armv5/urel/mpxcollectionengine.dll,core/mw/mpxcollectionframework.iby,mw/mmappfw,,,
sys\bin\mpxcollectionhelper.dll,/epoc32/release/armv5/urel/mpxcollectionhelper.dll,core/mw/mpxcollectionhelper.iby,mw/mmappfw,,,
sys\bin\mpxcollectionmediator.dll,/epoc32/release/armv5/urel/mpxcollectionmediator.dll,core/mw/mpxharvester.iby,mw/mmappfw,,,
sys\bin\mpxcollectionserver.exe,/epoc32/release/armv5/urel/mpxcollectionserver.exe,core/mw/mpxcollectionframework.iby,mw/mmappfw,,,
sys\bin\mpxcollectionutility.dll,/epoc32/release/armv5/urel/mpxcollectionutility.dll,core/mw/mpxcollectionframework.iby,mw/mmappfw,,,
sys\bin\mpxcollectionview.dll,/epoc32/release/armv5/urel/mpxcollectionview.dll,core/app/mpxcollectionview.iby,app/musicplayer,,,
sys\bin\mpxcollectionviewhg.dll,/epoc32/release/armv5/urel/mpxcollectionviewhg.dll,core/app/mpxcollectionviewhg.iby,app/musicplayer,,,
Sys\Bin\mpxcollectionviewhgplugin.dll,/epoc32/release/armv5/urel/mpxcollectionviewhgplugin.dll,core/app/mpxcollectionviewhgplugin.iby,app/musicplayer,,,
Sys\Bin\mpxcollectionviewplugin.dll,/epoc32/release/armv5/urel/mpxcollectionviewplugin.dll,core/app/mpxcollectionviewplugin.iby,app/musicplayer,,,
sys\bin\mpxcommon.dll,/epoc32/release/armv5/urel/mpxcommon.dll,core/mw/mpxcommonframework.iby,mw/mmappfw,,,
sys\bin\mpxcommoncontainer.dll,/epoc32/release/armv5/urel/mpxcommoncontainer.dll,core/app/mpxcommoncontainer.iby,app/musicplayer,,,
sys\bin\mpxcommonplaybackview.dll,/epoc32/release/armv5/urel/mpxcommonplaybackview.dll,core/app/mpxcommonplaybackview.iby,app/musicplayer,,,
sys\bin\mpxcommonui.dll,/epoc32/release/armv5/urel/mpxcommonui.dll,core/app/mpxcommonui.iby,app/musicplayer,,,
sys\bin\mpxembeddedplaybackview.dll,/epoc32/release/armv5/urel/mpxembeddedplaybackview.dll,core/app/mpxembeddedplaybackview.iby,app/musicplayer,,,
Sys\Bin\mpxembeddedplaybackviewplugin.dll,/epoc32/release/armv5/urel/mpxembeddedplaybackviewplugin.dll,core/app/mpxembeddedplaybackviewplugin.iby,app/musicplayer,,,
sys\bin\mpxequalizerview.dll,/epoc32/release/armv5/urel/mpxequalizerview.dll,core/app/mpxequalizerview.iby,app/musicplayer,,,
Sys\Bin\mpxequalizerviewplugin.dll,/epoc32/release/armv5/urel/mpxequalizerviewplugin.dll,core/app/mpxequalizerviewplugin.iby,app/musicplayer,,,
sys\bin\mpxfilehandler.dll,/epoc32/release/armv5/urel/mpxfilehandler.dll,core/mw/mpxharvester.iby,mw/mmappfw,,,
sys\bin\mpxharvesterserver.exe,/epoc32/release/armv5/urel/mpxharvesterserver.exe,core/mw/mpxharvester.iby,mw/mmappfw,,,
sys\bin\mpxharvesterutility.dll,/epoc32/release/armv5/urel/mpxharvesterutility.dll,core/mw/mpxharvester.iby,mw/mmappfw,,,
Sys\Bin\mpxinmemoryplugin.dll,/epoc32/release/armv5/urel/mpxinmemoryplugin.dll,core/app/mpxinmemplugin.iby,app/musicplayer,,,
Sys\Bin\mpxlocalaudioplayback.dll,/epoc32/release/armv5/urel/mpxlocalaudioplayback.dll,core/app/mpxlocalaudioplugin.iby,app/musicplayer,,,
sys\bin\mpxm3uplaylistparsers.dll,/epoc32/release/armv5/urel/mpxm3uplaylistparsers.dll,core/app/mpxm3uplaylistplugin.iby,app/musicplayer,,,
Sys\Bin\mpxm3uplaylistplugin.dll,/epoc32/release/armv5/urel/mpxm3uplaylistplugin.dll,core/app/mpxm3uplaylistplugin.iby,app/musicplayer,,,
sys\bin\mpxmainview.dll,/epoc32/release/armv5/urel/mpxmainview.dll,core/app/mpxmainview.iby,app/musicplayer,,,
Sys\Bin\mpxmainviewplugin.dll,/epoc32/release/armv5/urel/mpxmainviewplugin.dll,core/app/mpxmainviewplugin.iby,app/musicplayer,,,
sys\bin\mpxmediakeyhandler.dll,/epoc32/release/armv5/urel/mpxmediakeyhandler.dll,core/app/mpxmediakeyhandler.iby,app/musicplayer,,,
sys\bin\mpxmetadataeditordialog.dll,/epoc32/release/armv5/urel/mpxmetadataeditordialog.dll,core/app/mpxmetadataeditordialog.iby,app/musicplayer,,,
Sys\Bin\mpxmetadataeditordialogplugin.dll,/epoc32/release/armv5/urel/mpxmetadataeditordialogplugin.dll,core/app/mpxmetadataeditordialogplugin.iby,app/musicplayer,,,
sys\bin\mpxmetadataextractor.dll,/epoc32/release/armv5/urel/mpxmetadataextractor.dll,core/mw/mpxharvester.iby,mw/mmappfw,,,
sys\bin\mpxmetadatahandler.dll,/epoc32/release/armv5/urel/mpxmetadatahandler.dll,core/app/mpxmetadatahandler.iby,app/musicplayer,,,
sys\bin\mpxpdplaybackview.dll,/epoc32/release/armv5/urel/mpxpdplaybackview.dll,core/app/mpxpdplaybackview.iby,app/musicplayer,,,
Sys\Bin\mpxpdplaybackviewplugin.dll,/epoc32/release/armv5/urel/mpxpdplaybackviewplugin.dll,core/app/mpxpdplaybackviewplugin.iby,app/musicplayer,,,
sys\bin\mpxpdsbplaybackview.dll,/epoc32/release/armv5/urel/mpxpdsbplaybackview.dll,core/app/mpxpdsbplaybackview.iby,app/musicplayer,,,
Sys\Bin\mpxpdsbplaybackviewplugin.dll,/epoc32/release/armv5/urel/mpxpdsbplaybackviewplugin.dll,core/app/mpxpdsbplaybackviewplugin.iby,app/musicplayer,,,
sys\bin\mpxplaybackengine.dll,/epoc32/release/armv5/urel/mpxplaybackengine.dll,core/mw/mpxplaybackframework.iby,mw/mmappfw,,,
sys\bin\mpxplaybackserver.exe,/epoc32/release/armv5/urel/mpxplaybackserver.exe,core/mw/mpxplaybackframework.iby,mw/mmappfw,,,
sys\bin\mpxplaybackutility.dll,/epoc32/release/armv5/urel/mpxplaybackutility.dll,core/mw/mpxplaybackframework.iby,mw/mmappfw,,,
sys\bin\mpxplaybackview.dll,/epoc32/release/armv5/urel/mpxplaybackview.dll,core/app/mpxplaybackview.iby,app/musicplayer,,,
Sys\Bin\mpxplaybackviewplugin.dll,/epoc32/release/armv5/urel/mpxplaybackviewplugin.dll,core/app/mpxplaybackviewplugin.iby,app/musicplayer,,,
sys\bin\mpxplaylistengine.dll,/epoc32/release/armv5/urel/mpxplaylistengine.dll,core/mw/mpxplaylistengine.iby,mw/mmappfw,,,
sys\bin\mpxpodcastcollectionview.dll,/epoc32/release/armv5/urel/mpxpodcastcollectionview.dll,core/app/mpxpodcastview.iby,app/musicplayer,,,
Sys\Bin\mpxpodcastcollectionviewplugin.dll,/epoc32/release/armv5/urel/mpxpodcastcollectionviewplugin.dll,core/app/mpxpodcastviewplugin.iby,app/musicplayer,,,
sys\bin\mpxpodcastplaybackview.dll,/epoc32/release/armv5/urel/mpxpodcastplaybackview.dll,core/app/mpxpodcastplaybackview.iby,app/musicplayer,,,
Sys\Bin\mpxpodcastplaybackviewplugin.dll,/epoc32/release/armv5/urel/mpxpodcastplaybackviewplugin.dll,core/app/mpxpodcastplaybackviewplugin.iby,app/musicplayer,,,
Sys\Bin\mpxprogressdownload.dll,/epoc32/release/armv5/urel/mpxprogressdownload.dll,core/app/mpxprogressdownloadplugin.iby,app/musicplayer,,,
Sys\Bin\mpxprogressdownloadsb.dll,/epoc32/release/armv5/urel/mpxprogressdownloadsb.dll,core/app/mpxprogressdownloadsbplugin.iby,app/musicplayer,,,
Sys\Bin\mpxscreensaverplugin.dll,/epoc32/release/armv5/urel/mpxscreensaverplugin.dll,core/app/mpxscreensaverplugin.iby,app/musicplayer,,,
sys\bin\mpxsqlitedbcommon.dll,/epoc32/release/armv5/urel/mpxsqlitedbcommon.dll,core/app/mpxsqlitedbcommon.iby,app/musicplayer,,,
Sys\Bin\mpxsqlitedbhgplugin.dll,/epoc32/release/armv5/urel/mpxsqlitedbhgplugin.dll,core/app/mpxsqlitedbhgplugin.iby,app/musicplayer,,,
Sys\Bin\mpxsqlitedbplugin.dll,/epoc32/release/armv5/urel/mpxsqlitedbplugin.dll,core/app/mpxsqlitedbplugin.iby,app/musicplayer,,,
Sys\Bin\mpxsqlitepodcastdbplugin.dll,/epoc32/release/armv5/urel/mpxsqlitepodcastdbplugin.dll,core/app/mpxsqlitepodcastdbplugin.iby,app/musicplayer,,,
sys\bin\mpxupnpbrowsedialog.dll,/epoc32/release/armv5/urel/mpxupnpbrowsedialog.dll,core/app/mpxupnpbrowsedialog.iby,app/musicplayer,,,
Sys\Bin\mpxupnpbrowsedialogplugin.dll,/epoc32/release/armv5/urel/mpxupnpbrowsedialogplugin.dll,core/app/mpxupnpbrowsedialogplugin.iby,app/musicplayer,,,
sys\bin\mpxupnpplaybackdialog.dll,/epoc32/release/armv5/urel/mpxupnpplaybackdialog.dll,core/app/mpxupnpplaybackdialog.iby,app/musicplayer,,,
Sys\Bin\mpxupnpplaybackdialogplugin.dll,/epoc32/release/armv5/urel/mpxupnpplaybackdialogplugin.dll,core/app/mpxupnpplaybackdialogplugin.iby,app/musicplayer,,,
sys\bin\mpxupnpplaybackview.dll,/epoc32/release/armv5/urel/mpxupnpplaybackview.dll,core/app/mpxupnpplaybackview.iby,app/musicplayer,,,
Sys\Bin\mpxupnpplaybackviewplugin.dll,/epoc32/release/armv5/urel/mpxupnpplaybackviewplugin.dll,core/app/mpxupnpplaybackviewplugin.iby,app/musicplayer,,,
Sys\Bin\mpxvideohelixplayback.dll,/epoc32/release/armv5/urel/mpxvideohelixplayback.dll,core/app/mpxvideohelixplugin.iby,app/videoplayer,,,
Sys\Bin\mpxvideopdlplaybackviewplugin.dll,/epoc32/release/armv5/urel/mpxvideopdlplaybackviewplugin.dll,core/app/mpxvideopdlplaybackviewplugin.iby,app/videoplayer,,,
sys\bin\mpxvideoplaybackcontrols.dll,/epoc32/release/armv5/urel/mpxvideoplaybackcontrols.dll,core/app/mpxvideoplaybackcontrols.iby,app/videoplayer,,,
Sys\Bin\mpxvideoplaybackviewplugin.dll,/epoc32/release/armv5/urel/mpxvideoplaybackviewplugin.dll,core/app/mpxvideoplaybackviewplugin.iby,app/videoplayer,,,
sys\bin\mpxvideoplaybackviews.dll,/epoc32/release/armv5/urel/mpxvideoplaybackviews.dll,core/app/mpxvideoplaybackviews.iby,app/videoplayer,,,
sys\bin\MpxVideoPlayer.exe,/epoc32/release/armv5/urel/mpxvideoplayer.exe,core/app/mpxvideoplayer.iby,app/videoplayer,,,
sys\bin\mpxviewplugin.dll,/epoc32/release/armv5/urel/mpxviewplugin.dll,core/mw/mpxviewframework.iby,mw/mmappfw,,,
sys\bin\mpxviewutility.dll,/epoc32/release/armv5/urel/mpxviewutility.dll,core/mw/mpxviewframework.iby,mw/mmappfw,,,
sys\bin\mpxwaitnotedialog.dll,/epoc32/release/armv5/urel/mpxwaitnotedialog.dll,core/app/mpxwaitnotedialog.iby,app/musicplayer,,,
Sys\Bin\mpxwaitnotedialogplugin.dll,/epoc32/release/armv5/urel/mpxwaitnotedialogplugin.dll,core/app/mpxwaitnotedialogplugin.iby,app/musicplayer,,,
sys\bin\mrmailbox.dll,/epoc32/release/armv5/urel/mrmailbox.dll,core/app/mrmailbox.iby,app/organizer,,,
Sys\Bin\mrmailboxutils.dll,/epoc32/release/armv5/urel/mrmailboxutils.dll,core/app/mrmailboxutils.iby,app/organizer,,,
sys\bin\mschapv2notifdlg.dll,/epoc32/release/armv5/urel/mschapv2notifdlg.dll,core/mw/WlanEapSettingsUi.iby,mw/accesssec,,,
sys\bin\MSexe.exe,/epoc32/release/armv5/urel/msexe.exe,messageserver.iby,mw/messagingmw,,,
sys\bin\msfs.fsy,/epoc32/release/armv5/urel/msfs_db.fsy,base.iby,os/kernelhwsrv,,,
Sys\Bin\msgcentrerfsplugin.dll,/epoc32/release/armv5/urel/msgcentrerfsplugin.dll,core/mw/RFSPlugins.iby,mw/appsupport,,,
sys\bin\msgcommonutils.dll,/epoc32/release/armv5/urel/msgcommonutils.dll,core/mw/msgcommonutils.iby,mw/messagingmw,,,
sys\bin\msgconnmanager.dll,/epoc32/release/armv5/urel/msgconnmanager.dll,core/mw/msgconnmanager.iby,mw/legacypresence,,,
sys\bin\MsgEditorAppUi.dll,/epoc32/release/armv5/urel/msgeditorappui.dll,core/app/MsgEditor.iby,app/messaging,,,
sys\bin\MsgEditorMediaControl.dll,/epoc32/release/armv5/urel/msgeditormediacontrol.dll,core/app/MsgEditor.iby,app/messaging,,,
sys\bin\MsgEditorModel.dll,/epoc32/release/armv5/urel/msgeditormodel.dll,core/app/MsgEditor.iby,app/messaging,,,
sys\bin\MsgEditorUtils.dll,/epoc32/release/armv5/urel/msgeditorutils.dll,core/app/Msgeditorutils.iby,app/messaging,,,
sys\bin\MsgEditorView.dll,/epoc32/release/armv5/urel/msgeditorview.dll,core/app/MsgEditor.iby,app/messaging,,,
Sys\Bin\MsgErrorWatcher.dll,/epoc32/release/armv5/urel/msgerrorwatcher.dll,core/app/msgerrorwatcher.iby,app/messaging,,,
Sys\Bin\MsgIndicatorPlugin.dll,/epoc32/release/armv5/urel/msgindicatorplugin.dll,core/app/msgindicatorplugin.iby,app/messaging,,,
sys\bin\MsgMailEditor.exe,/epoc32/release/armv5/urel/msgmaileditor.exe,core/app/MailEditorViewer.iby,app/messaging,Out,WR,application
sys\bin\MsgMailUtils.dll,/epoc32/release/armv5/urel/msgmailutils.dll,core/app/MailEditorViewer.iby,app/messaging,,,
sys\bin\MsgMailViewer.exe,/epoc32/release/armv5/urel/msgmailviewer.exe,core/app/MailEditorViewer.iby,app/messaging,Out,WR,application
sys\bin\MsgMedia.dll,/epoc32/release/armv5/urel/msgmedia.dll,core/app/MsgMedia.iby,app/messaging,,,
sys\bin\MsgNotifiers.dll,/epoc32/release/armv5/urel/msgnotifiers.dll,core/app/MsgNotifiers.iby,app/messaging,,,
Sys\Bin\MsgNotifiersWrapper.dll,/epoc32/release/armv5/urel/msgnotifierswrapper.dll,core/app/MsgNotifiers.iby,app/messaging,,,
sys\bin\MSGS.dll,/epoc32/release/armv5/urel/msgs.dll,messageserver.iby,mw/messagingmw,,,
sys\bin\MSGURLHANDLER.exe,/epoc32/release/armv5/urel/msgurlhandler.exe,msgurlhandler.iby,mw/messagingmw,,,
Sys\bin\msmmserver.exe,/epoc32/release/armv5/urel/msmmserver.exe,usbhostmsmm.iby,os/usb,,,
Sys\bin\msmmsession.dll,/epoc32/release/armv5/urel/msmmsession.dll,usbhostmsmm.iby,os/usb,,,
sys\bin\mtpclient.dll,/epoc32/release/armv5/urel/mtpclient.dll,mtp_framework.iby,mw/remoteconn,,,
Sys\Bin\mtpcontroller.dll,/epoc32/release/armv5/urel/mtpcontroller.dll,core/mw/mtp_symbian_temp.iby,mw/remoteconn,,,
sys\bin\mtpdataproviderapi.dll,/epoc32/release/armv5/urel/mtpdataproviderapi.dll,mtp_framework.iby,mw/remoteconn,,,
sys\bin\mtpdataproviderutility.dll,/epoc32/release/armv5/urel/mtpdataproviderutility.dll,mtp_framework.iby,mw/remoteconn,,,
sys\bin\mtpdatatypes.dll,/epoc32/release/armv5/urel/mtpdatatypes.dll,mtp_framework.iby,mw/remoteconn,,,
sys\bin\mtpdevdpextnapi.dll,/epoc32/release/armv5/urel/mtpdevdpextnapi.dll,mtp_framework.iby,mw/remoteconn,,,
Sys\Bin\mtpdevicedp.dll,/epoc32/release/armv5/urel/mtpdevicedp.dll,mtp_devicedp.iby,mw/remoteconn,,,
Sys\Bin\mtpfiledp.dll,/epoc32/release/armv5/urel/mtpfiledp.dll,mtp_filedp.iby,mw/remoteconn,,,
sys\bin\mtpframework.dll,/epoc32/release/armv5/urel/mtpframework.dll,mtp_framework.iby,mw/remoteconn,,,
Sys\Bin\mtpimagedp.dll,/epoc32/release/armv5/urel/mtpimagedp.dll,core/mw/mtp_symbian_temp.iby,mw/remoteconn,,,
